,Date,Latitude,Longitude,Bin_Number,Bin_value,bin_cate
2185,2022-03-16,12.879193,80.077212,36,36,4
2186,2022-03-16,12.879146,80.077357,37,91,4
2187,2022-03-16,12.879037,80.077459,38,60,4
2188,2022-03-16,12.878995,80.077695,39,73,4
2189,2022-03-16,12.878911,80.077877,40,93,4
2190,2022-03-16,12.879795,80.07505,41,43,5
2191,2022-03-16,12.87969,80.075254,42,48,5
2192,2022-03-16,12.880046,80.074761,43,57,5
2193,2022-03-16,12.88037,80.075362,44,49,5
2194,2022-03-16,12.880642,80.075008,45,61,5
2195,2022-03-16,12.881113,80.075201,46,77,5
2196,2022-03-16,12.880893,80.075544,47,60,5
2197,2022-03-16,12.881018,80.075534,48,38,5
2198,2022-03-16,12.879696,80.075132,49,69,5
2199,2022-03-16,12.881133,80.075362,50,58,5
2200,2022-03-17,12.879995,80.07858,1,30,1
2201,2022-03-17,12.880075,80.078284,2,43,1
2202,2022-03-17,12.880195,80.078042,3,45,1
2203,2022-03-17,12.880242,80.077833,4,80,1
2204,2022-03-17,12.880336,80.077602,5,30,1
2205,2022-03-17,12.880424,80.077378,6,46,1
2206,2022-03-17,12.880503,80.077136,7,54,1
2207,2022-03-17,12.88043,80.076799,8,70,1
2208,2022-03-17,12.880518,80.076922,9,83,1
2209,2022-03-17,12.880215,80.076766,10,79,1
2210,2022-03-17,12.880027,80.076831,11,93,2
2211,2022-03-17,12.879985,80.076997,12,98,2
2212,2022-03-17,12.879938,80.077174,13,58,2
2213,2022-03-17,12.879901,80.077351,14,66,2
2214,2022-03-17,12.879818,80.077496,15,85,2
2215,2022-03-17,12.879781,80.077743,16,71,2
2216,2022-03-17,12.879708,80.077904,17,99,2
2217,2022-03-17,12.87965,80.07806,18,40,2
2218,2022-03-17,12.879603,80.078264,19,81,2
2219,2022-03-17,12.879512,80.078409,20,77,2
2220,2022-03-17,12.881547,80.076461,21,50,3
2221,2022-03-17,12.881715,80.075999,22,32,3
2222,2022-03-17,12.881924,80.075602,23,25,3
2223,2022-03-17,12.882101,80.075261,24,61,3
2224,2022-03-17,12.882206,80.074756,25,53,3
2225,2022-03-17,12.881861,80.074681,26,62,3
2226,2022-03-17,12.881725,80.075046,27,38,3
2227,2022-03-17,12.881536,80.075368,28,77,3
2228,2022-03-17,12.881421,80.07583,29,39,3
2229,2022-03-17,12.881264,80.076291,30,80,3
2230,2022-03-17,12.879586,80.07653,31,98,4
2231,2022-03-17,12.879356,80.076605,32,97,4
2232,2022-03-17,12.879282,80.076814,33,86,4
2233,2022-03-17,12.879481,80.076503,34,41,4
2234,2022-03-17,12.879251,80.077018,35,46,4
2235,2022-03-17,12.879193,80.077212,36,82,4
2236,2022-03-17,12.879146,80.077357,37,56,4
2237,2022-03-17,12.879037,80.077459,38,95,4
2238,2022-03-17,12.878995,80.077695,39,83,4
2239,2022-03-17,12.878911,80.077877,40,74,4
2240,2022-03-17,12.879795,80.07505,41,99,5
2241,2022-03-17,12.87969,80.075254,42,50,5
2242,2022-03-17,12.880046,80.074761,43,38,5
2243,2022-03-17,12.88037,80.075362,44,27,5
2244,2022-03-17,12.880642,80.075008,45,65,5
2245,2022-03-17,12.881113,80.075201,46,64,5
2246,2022-03-17,12.880893,80.075544,47,50,5
2247,2022-03-17,12.881018,80.075534,48,66,5
2248,2022-03-17,12.879696,80.075132,49,66,5
2249,2022-03-17,12.881133,80.075362,50,27,5
2250,2022-03-18,12.879995,80.07858,1,29,1
2251,2022-03-18,12.880075,80.078284,2,86,1
2252,2022-03-18,12.880195,80.078042,3,51,1
2253,2022-03-18,12.880242,80.077833,4,28,1
2254,2022-03-18,12.880336,80.077602,5,52,1
2255,2022-03-18,12.880424,80.077378,6,90,1
2256,2022-03-18,12.880503,80.077136,7,78,1
2257,2022-03-18,12.88043,80.076799,8,76,1
2258,2022-03-18,12.880518,80.076922,9,71,1
2259,2022-03-18,12.880215,80.076766,10,59,1
2260,2022-03-18,12.880027,80.076831,11,46,2
2261,2022-03-18,12.879985,80.076997,12,73,2
2262,2022-03-18,12.879938,80.077174,13,90,2
2263,2022-03-18,12.879901,80.077351,14,84,2
2264,2022-03-18,12.879818,80.077496,15,68,2
2265,2022-03-18,12.879781,80.077743,16,47,2
2266,2022-03-18,12.879708,80.077904,17,34,2
2267,2022-03-18,12.87965,80.07806,18,57,2
2268,2022-03-18,12.879603,80.078264,19,99,2
2269,2022-03-18,12.879512,80.078409,20,28,2
2270,2022-03-18,12.881547,80.076461,21,97,3
2271,2022-03-18,12.881715,80.075999,22,37,3
2272,2022-03-18,12.881924,80.075602,23,91,3
2273,2022-03-18,12.882101,80.075261,24,26,3
2274,2022-03-18,12.882206,80.074756,25,79,3
2275,2022-03-18,12.881861,80.074681,26,49,3
2276,2022-03-18,12.881725,80.075046,27,31,3
2277,2022-03-18,12.881536,80.075368,28,39,3
2278,2022-03-18,12.881421,80.07583,29,67,3
2279,2022-03-18,12.881264,80.076291,30,81,3
2280,2022-03-18,12.879586,80.07653,31,45,4
2281,2022-03-18,12.879356,80.076605,32,64,4
2282,2022-03-18,12.879282,80.076814,33,82,4
2283,2022-03-18,12.879481,80.076503,34,33,4
2284,2022-03-18,12.879251,80.077018,35,27,4
2285,2022-03-18,12.879193,80.077212,36,63,4
2286,2022-03-18,12.879146,80.077357,37,86,4
2287,2022-03-18,12.879037,80.077459,38,48,4
2288,2022-03-18,12.878995,80.077695,39,72,4
2289,2022-03-18,12.878911,80.077877,40,95,4
2290,2022-03-18,12.879795,80.07505,41,32,5
2291,2022-03-18,12.87969,80.075254,42,88,5
2292,2022-03-18,12.880046,80.074761,43,40,5
2293,2022-03-18,12.88037,80.075362,44,94,5
2294,2022-03-18,12.880642,80.075008,45,26,5
2295,2022-03-18,12.881113,80.075201,46,81,5
2296,2022-03-18,12.880893,80.075544,47,54,5
2297,2022-03-18,12.881018,80.075534,48,64,5
2298,2022-03-18,12.879696,80.075132,49,85,5
2299,2022-03-18,12.881133,80.075362,50,26,5
2300,2022-03-19,12.879995,80.07858,1,69,1
2301,2022-03-19,12.880075,80.078284,2,32,1
2302,2022-03-19,12.880195,80.078042,3,26,1
2303,2022-03-19,12.880242,80.077833,4,95,1
2304,2022-03-19,12.880336,80.077602,5,46,1
2305,2022-03-19,12.880424,80.077378,6,99,1
2306,2022-03-19,12.880503,80.077136,7,82,1
2307,2022-03-19,12.88043,80.076799,8,34,1
2308,2022-03-19,12.880518,80.076922,9,75,1
2309,2022-03-19,12.880215,80.076766,10,72,1
2310,2022-03-19,12.880027,80.076831,11,96,2
2311,2022-03-19,12.879985,80.076997,12,35,2
2312,2022-03-19,12.879938,80.077174,13,98,2
2313,2022-03-19,12.879901,80.077351,14,100,2
2314,2022-03-19,12.879818,80.077496,15,65,2
2315,2022-03-19,12.879781,80.077743,16,47,2
2316,2022-03-19,12.879708,80.077904,17,49,2
2317,2022-03-19,12.87965,80.07806,18,83,2
2318,2022-03-19,12.879603,80.078264,19,79,2
2319,2022-03-19,12.879512,80.078409,20,56,2
2320,2022-03-19,12.881547,80.076461,21,81,3
2321,2022-03-19,12.881715,80.075999,22,25,3
2322,2022-03-19,12.881924,80.075602,23,38,3
2323,2022-03-19,12.882101,80.075261,24,59,3
2324,2022-03-19,12.882206,80.074756,25,95,3
2325,2022-03-19,12.881861,80.074681,26,58,3
2326,2022-03-19,12.881725,80.075046,27,90,3
2327,2022-03-19,12.881536,80.075368,28,72,3
2328,2022-03-19,12.881421,80.07583,29,76,3
2329,2022-03-19,12.881264,80.076291,30,30,3
2330,2022-03-19,12.879586,80.07653,31,73,4
2331,2022-03-19,12.879356,80.076605,32,34,4
2332,2022-03-19,12.879282,80.076814,33,56,4
2333,2022-03-19,12.879481,80.076503,34,30,4
2334,2022-03-19,12.879251,80.077018,35,27,4
2335,2022-03-19,12.879193,80.077212,36,33,4
2336,2022-03-19,12.879146,80.077357,37,41,4
2337,2022-03-19,12.879037,80.077459,38,38,4
2338,2022-03-19,12.878995,80.077695,39,69,4
2339,2022-03-19,12.878911,80.077877,40,32,4
2340,2022-03-19,12.879795,80.07505,41,37,5
2341,2022-03-19,12.87969,80.075254,42,96,5
2342,2022-03-19,12.880046,80.074761,43,100,5
2343,2022-03-19,12.88037,80.075362,44,68,5
2344,2022-03-19,12.880642,80.075008,45,68,5
2345,2022-03-19,12.881113,80.075201,46,92,5
2346,2022-03-19,12.880893,80.075544,47,87,5
2347,2022-03-19,12.881018,80.075534,48,64,5
2348,2022-03-19,12.879696,80.075132,49,43,5
2349,2022-03-19,12.881133,80.075362,50,43,5
2350,2022-03-20,12.879995,80.07858,1,39,1
2351,2022-03-20,12.880075,80.078284,2,77,1
2352,2022-03-20,12.880195,80.078042,3,51,1
2353,2022-03-20,12.880242,80.077833,4,26,1
2354,2022-03-20,12.880336,80.077602,5,30,1
2355,2022-03-20,12.880424,80.077378,6,80,1
2356,2022-03-20,12.880503,80.077136,7,64,1
2357,2022-03-20,12.88043,80.076799,8,69,1
2358,2022-03-20,12.880518,80.076922,9,36,1
2359,2022-03-20,12.880215,80.076766,10,98,1
2360,2022-03-20,12.880027,80.076831,11,57,2
2361,2022-03-20,12.879985,80.076997,12,54,2
2362,2022-03-20,12.879938,80.077174,13,95,2
2363,2022-03-20,12.879901,80.077351,14,74,2
2364,2022-03-20,12.879818,80.077496,15,30,2
2365,2022-03-20,12.879781,80.077743,16,25,2
2366,2022-03-20,12.879708,80.077904,17,28,2
2367,2022-03-20,12.87965,80.07806,18,63,2
2368,2022-03-20,12.879603,80.078264,19,94,2
2369,2022-03-20,12.879512,80.078409,20,76,2
2370,2022-03-20,12.881547,80.076461,21,100,3
2371,2022-03-20,12.881715,80.075999,22,83,3
2372,2022-03-20,12.881924,80.075602,23,45,3
2373,2022-03-20,12.882101,80.075261,24,56,3
2374,2022-03-20,12.882206,80.074756,25,33,3
2375,2022-03-20,12.881861,80.074681,26,95,3
2376,2022-03-20,12.881725,80.075046,27,80,3
2377,2022-03-20,12.881536,80.075368,28,47,3
2378,2022-03-20,12.881421,80.07583,29,37,3
2379,2022-03-20,12.881264,80.076291,30,50,3
2380,2022-03-20,12.879586,80.07653,31,51,4
2381,2022-03-20,12.879356,80.076605,32,81,4
2382,2022-03-20,12.879282,80.076814,33,81,4
2383,2022-03-20,12.879481,80.076503,34,98,4
2384,2022-03-20,12.879251,80.077018,35,40,4
2385,2022-03-20,12.879193,80.077212,36,47,4
2386,2022-03-20,12.879146,80.077357,37,55,4
2387,2022-03-20,12.879037,80.077459,38,45,4
2388,2022-03-20,12.878995,80.077695,39,54,4
2389,2022-03-20,12.878911,80.077877,40,52,4
2390,2022-03-20,12.879795,80.07505,41,94,5
2391,2022-03-20,12.87969,80.075254,42,37,5
2392,2022-03-20,12.880046,80.074761,43,26,5
2393,2022-03-20,12.88037,80.075362,44,89,5
2394,2022-03-20,12.880642,80.075008,45,62,5
2395,2022-03-20,12.881113,80.075201,46,61,5
2396,2022-03-20,12.880893,80.075544,47,88,5
2397,2022-03-20,12.881018,80.075534,48,82,5
2398,2022-03-20,12.879696,80.075132,49,46,5
2399,2022-03-20,12.881133,80.075362,50,81,5
2400,2022-03-21,12.879995,80.07858,1,81,1
2401,2022-03-21,12.880075,80.078284,2,82,1
2402,2022-03-21,12.880195,80.078042,3,91,1
2403,2022-03-21,12.880242,80.077833,4,38,1
2404,2022-03-21,12.880336,80.077602,5,90,1
2405,2022-03-21,12.880424,80.077378,6,51,1
2406,2022-03-21,12.880503,80.077136,7,44,1
2407,2022-03-21,12.88043,80.076799,8,48,1
2408,2022-03-21,12.880518,80.076922,9,26,1
2409,2022-03-21,12.880215,80.076766,10,35,1
2410,2022-03-21,12.880027,80.076831,11,78,2
2411,2022-03-21,12.879985,80.076997,12,25,2
2412,2022-03-21,12.879938,80.077174,13,98,2
2413,2022-03-21,12.879901,80.077351,14,93,2
2414,2022-03-21,12.879818,80.077496,15,53,2
2415,2022-03-21,12.879781,80.077743,16,34,2
2416,2022-03-21,12.879708,80.077904,17,33,2
2417,2022-03-21,12.87965,80.07806,18,37,2
2418,2022-03-21,12.879603,80.078264,19,73,2
2419,2022-03-21,12.879512,80.078409,20,57,2
2420,2022-03-21,12.881547,80.076461,21,79,3
2421,2022-03-21,12.881715,80.075999,22,75,3
2422,2022-03-21,12.881924,80.075602,23,85,3
2423,2022-03-21,12.882101,80.075261,24,56,3
2424,2022-03-21,12.882206,80.074756,25,58,3
2425,2022-03-21,12.881861,80.074681,26,50,3
2426,2022-03-21,12.881725,80.075046,27,78,3
2427,2022-03-21,12.881536,80.075368,28,63,3
2428,2022-03-21,12.881421,80.07583,29,95,3
2429,2022-03-21,12.881264,80.076291,30,36,3
2430,2022-03-21,12.879586,80.07653,31,87,4
2431,2022-03-21,12.879356,80.076605,32,65,4
2432,2022-03-21,12.879282,80.076814,33,85,4
2433,2022-03-21,12.879481,80.076503,34,44,4
2434,2022-03-21,12.879251,80.077018,35,50,4
2435,2022-03-21,12.879193,80.077212,36,97,4
2436,2022-03-21,12.879146,80.077357,37,41,4
2437,2022-03-21,12.879037,80.077459,38,97,4
2438,2022-03-21,12.878995,80.077695,39,56,4
2439,2022-03-21,12.878911,80.077877,40,50,4
2440,2022-03-21,12.879795,80.07505,41,26,5
2441,2022-03-21,12.87969,80.075254,42,48,5
2442,2022-03-21,12.880046,80.074761,43,97,5
2443,2022-03-21,12.88037,80.075362,44,26,5
2444,2022-03-21,12.880642,80.075008,45,66,5
2445,2022-03-21,12.881113,80.075201,46,46,5
2446,2022-03-21,12.880893,80.075544,47,39,5
2447,2022-03-21,12.881018,80.075534,48,82,5
2448,2022-03-21,12.879696,80.075132,49,45,5
2449,2022-03-21,12.881133,80.075362,50,29,5
2450,2022-03-22,12.879995,80.07858,1,41,1
2451,2022-03-22,12.880075,80.078284,2,42,1
2452,2022-03-22,12.880195,80.078042,3,99,1
2453,2022-03-22,12.880242,80.077833,4,86,1
2454,2022-03-22,12.880336,80.077602,5,51,1
2455,2022-03-22,12.880424,80.077378,6,46,1
2456,2022-03-22,12.880503,80.077136,7,69,1
2457,2022-03-22,12.88043,80.076799,8,28,1
2458,2022-03-22,12.880518,80.076922,9,31,1
2459,2022-03-22,12.880215,80.076766,10,83,1
2460,2022-03-22,12.880027,80.076831,11,95,2
2461,2022-03-22,12.879985,80.076997,12,94,2
2462,2022-03-22,12.879938,80.077174,13,32,2
2463,2022-03-22,12.879901,80.077351,14,74,2
2464,2022-03-22,12.879818,80.077496,15,74,2
2465,2022-03-22,12.879781,80.077743,16,34,2
2466,2022-03-22,12.879708,80.077904,17,42,2
2467,2022-03-22,12.87965,80.07806,18,40,2
2468,2022-03-22,12.879603,80.078264,19,74,2
2469,2022-03-22,12.879512,80.078409,20,100,2
2470,2022-03-22,12.881547,80.076461,21,58,3
2471,2022-03-22,12.881715,80.075999,22,47,3
2472,2022-03-22,12.881924,80.075602,23,32,3
2473,2022-03-22,12.882101,80.075261,24,30,3
2474,2022-03-22,12.882206,80.074756,25,94,3
2475,2022-03-22,12.881861,80.074681,26,97,3
2476,2022-03-22,12.881725,80.075046,27,42,3
2477,2022-03-22,12.881536,80.075368,28,49,3
2478,2022-03-22,12.881421,80.07583,29,56,3
2479,2022-03-22,12.881264,80.076291,30,84,3
2480,2022-03-22,12.879586,80.07653,31,28,4
2481,2022-03-22,12.879356,80.076605,32,82,4
2482,2022-03-22,12.879282,80.076814,33,81,4
2483,2022-03-22,12.879481,80.076503,34,32,4
2484,2022-03-22,12.879251,80.077018,35,36,4
2485,2022-03-22,12.879193,80.077212,36,66,4
2486,2022-03-22,12.879146,80.077357,37,87,4
2487,2022-03-22,12.879037,80.077459,38,40,4
2488,2022-03-22,12.878995,80.077695,39,89,4
2489,2022-03-22,12.878911,80.077877,40,65,4
2490,2022-03-22,12.879795,80.07505,41,80,5
2491,2022-03-22,12.87969,80.075254,42,82,5
2492,2022-03-22,12.880046,80.074761,43,71,5
2493,2022-03-22,12.88037,80.075362,44,91,5
2494,2022-03-22,12.880642,80.075008,45,54,5
2495,2022-03-22,12.881113,80.075201,46,27,5
2496,2022-03-22,12.880893,80.075544,47,51,5
2497,2022-03-22,12.881018,80.075534,48,72,5
2498,2022-03-22,12.879696,80.075132,49,69,5
2499,2022-03-22,12.881133,80.075362,50,44,5
2500,2022-03-23,12.879995,80.07858,1,63,1
2501,2022-03-23,12.880075,80.078284,2,85,1
2502,2022-03-23,12.880195,80.078042,3,63,1
2503,2022-03-23,12.880242,80.077833,4,92,1
2504,2022-03-23,12.880336,80.077602,5,63,1
2505,2022-03-23,12.880424,80.077378,6,36,1
2506,2022-03-23,12.880503,80.077136,7,95,1
2507,2022-03-23,12.88043,80.076799,8,88,1
2508,2022-03-23,12.880518,80.076922,9,79,1
2509,2022-03-23,12.880215,80.076766,10,66,1
2510,2022-03-23,12.880027,80.076831,11,75,2
2511,2022-03-23,12.879985,80.076997,12,25,2
2512,2022-03-23,12.879938,80.077174,13,35,2
2513,2022-03-23,12.879901,80.077351,14,54,2
2514,2022-03-23,12.879818,80.077496,15,33,2
2515,2022-03-23,12.879781,80.077743,16,74,2
2516,2022-03-23,12.879708,80.077904,17,98,2
2517,2022-03-23,12.87965,80.07806,18,47,2
2518,2022-03-23,12.879603,80.078264,19,94,2
2519,2022-03-23,12.879512,80.078409,20,96,2
2520,2022-03-23,12.881547,80.076461,21,63,3
2521,2022-03-23,12.881715,80.075999,22,35,3
2522,2022-03-23,12.881924,80.075602,23,66,3
2523,2022-03-23,12.882101,80.075261,24,72,3
2524,2022-03-23,12.882206,80.074756,25,98,3
2525,2022-03-23,12.881861,80.074681,26,96,3
2526,2022-03-23,12.881725,80.075046,27,56,3
2527,2022-03-23,12.881536,80.075368,28,32,3
2528,2022-03-23,12.881421,80.07583,29,76,3
2529,2022-03-23,12.881264,80.076291,30,31,3
2530,2022-03-23,12.879586,80.07653,31,71,4
2531,2022-03-23,12.879356,80.076605,32,49,4
2532,2022-03-23,12.879282,80.076814,33,85,4
2533,2022-03-23,12.879481,80.076503,34,56,4
2534,2022-03-23,12.879251,80.077018,35,31,4
2535,2022-03-23,12.879193,80.077212,36,48,4
2536,2022-03-23,12.879146,80.077357,37,79,4
2537,2022-03-23,12.879037,80.077459,38,58,4
2538,2022-03-23,12.878995,80.077695,39,96,4
2539,2022-03-23,12.878911,80.077877,40,83,4
2540,2022-03-23,12.879795,80.07505,41,52,5
2541,2022-03-23,12.87969,80.075254,42,49,5
2542,2022-03-23,12.880046,80.074761,43,62,5
2543,2022-03-23,12.88037,80.075362,44,65,5
2544,2022-03-23,12.880642,80.075008,45,34,5
2545,2022-03-23,12.881113,80.075201,46,33,5
2546,2022-03-23,12.880893,80.075544,47,30,5
2547,2022-03-23,12.881018,80.075534,48,71,5
2548,2022-03-23,12.879696,80.075132,49,80,5
2549,2022-03-23,12.881133,80.075362,50,73,5
2550,2022-03-24,12.879995,80.07858,1,26,1
2551,2022-03-24,12.880075,80.078284,2,92,1
2552,2022-03-24,12.880195,80.078042,3,80,1
2553,2022-03-24,12.880242,80.077833,4,83,1
2554,2022-03-24,12.880336,80.077602,5,89,1
2555,2022-03-24,12.880424,80.077378,6,95,1
2556,2022-03-24,12.880503,80.077136,7,69,1
2557,2022-03-24,12.88043,80.076799,8,87,1
2558,2022-03-24,12.880518,80.076922,9,70,1
2559,2022-03-24,12.880215,80.076766,10,66,1
2560,2022-03-24,12.880027,80.076831,11,73,2
2561,2022-03-24,12.879985,80.076997,12,83,2
2562,2022-03-24,12.879938,80.077174,13,98,2
2563,2022-03-24,12.879901,80.077351,14,77,2
2564,2022-03-24,12.879818,80.077496,15,60,2
2565,2022-03-24,12.879781,80.077743,16,68,2
2566,2022-03-24,12.879708,80.077904,17,52,2
2567,2022-03-24,12.87965,80.07806,18,33,2
2568,2022-03-24,12.879603,80.078264,19,27,2
2569,2022-03-24,12.879512,80.078409,20,38,2
2570,2022-03-24,12.881547,80.076461,21,82,3
2571,2022-03-24,12.881715,80.075999,22,44,3
2572,2022-03-24,12.881924,80.075602,23,52,3
2573,2022-03-24,12.882101,80.075261,24,72,3
2574,2022-03-24,12.882206,80.074756,25,38,3
2575,2022-03-24,12.881861,80.074681,26,100,3
2576,2022-03-24,12.881725,80.075046,27,40,3
2577,2022-03-24,12.881536,80.075368,28,47,3
2578,2022-03-24,12.881421,80.07583,29,78,3
2579,2022-03-24,12.881264,80.076291,30,94,3
2580,2022-03-24,12.879586,80.07653,31,47,4
2581,2022-03-24,12.879356,80.076605,32,94,4
2582,2022-03-24,12.879282,80.076814,33,52,4
2583,2022-03-24,12.879481,80.076503,34,75,4
2584,2022-03-24,12.879251,80.077018,35,31,4
2585,2022-03-24,12.879193,80.077212,36,52,4
2586,2022-03-24,12.879146,80.077357,37,77,4
2587,2022-03-24,12.879037,80.077459,38,34,4
2588,2022-03-24,12.878995,80.077695,39,83,4
2589,2022-03-24,12.878911,80.077877,40,39,4
2590,2022-03-24,12.879795,80.07505,41,65,5
2591,2022-03-24,12.87969,80.075254,42,40,5
2592,2022-03-24,12.880046,80.074761,43,96,5
2593,2022-03-24,12.88037,80.075362,44,33,5
2594,2022-03-24,12.880642,80.075008,45,88,5
2595,2022-03-24,12.881113,80.075201,46,45,5
2596,2022-03-24,12.880893,80.075544,47,61,5
2597,2022-03-24,12.881018,80.075534,48,28,5
2598,2022-03-24,12.879696,80.075132,49,44,5
2599,2022-03-24,12.881133,80.075362,50,49,5
2600,2022-03-25,12.879995,80.07858,1,75,1
2601,2022-03-25,12.880075,80.078284,2,53,1
2602,2022-03-25,12.880195,80.078042,3,39,1
2603,2022-03-25,12.880242,80.077833,4,31,1
2604,2022-03-25,12.880336,80.077602,5,41,1
2605,2022-03-25,12.880424,80.077378,6,64,1
2606,2022-03-25,12.880503,80.077136,7,69,1
2607,2022-03-25,12.88043,80.076799,8,60,1
2608,2022-03-25,12.880518,80.076922,9,94,1
2609,2022-03-25,12.880215,80.076766,10,62,1
2610,2022-03-25,12.880027,80.076831,11,43,2
2611,2022-03-25,12.879985,80.076997,12,89,2
2612,2022-03-25,12.879938,80.077174,13,29,2
2613,2022-03-25,12.879901,80.077351,14,51,2
2614,2022-03-25,12.879818,80.077496,15,90,2
2615,2022-03-25,12.879781,80.077743,16,49,2
2616,2022-03-25,12.879708,80.077904,17,59,2
2617,2022-03-25,12.87965,80.07806,18,40,2
2618,2022-03-25,12.879603,80.078264,19,58,2
2619,2022-03-25,12.879512,80.078409,20,53,2
2620,2022-03-25,12.881547,80.076461,21,29,3
2621,2022-03-25,12.881715,80.075999,22,55,3
2622,2022-03-25,12.881924,80.075602,23,86,3
2623,2022-03-25,12.882101,80.075261,24,71,3
2624,2022-03-25,12.882206,80.074756,25,55,3
2625,2022-03-25,12.881861,80.074681,26,97,3
2626,2022-03-25,12.881725,80.075046,27,53,3
2627,2022-03-25,12.881536,80.075368,28,66,3
2628,2022-03-25,12.881421,80.07583,29,67,3
2629,2022-03-25,12.881264,80.076291,30,56,3
2630,2022-03-25,12.879586,80.07653,31,37,4
2631,2022-03-25,12.879356,80.076605,32,25,4
2632,2022-03-25,12.879282,80.076814,33,31,4
2633,2022-03-25,12.879481,80.076503,34,40,4
2634,2022-03-25,12.879251,80.077018,35,58,4
2635,2022-03-25,12.879193,80.077212,36,60,4
2636,2022-03-25,12.879146,80.077357,37,55,4
2637,2022-03-25,12.879037,80.077459,38,88,4
2638,2022-03-25,12.878995,80.077695,39,91,4
2639,2022-03-25,12.878911,80.077877,40,73,4
2640,2022-03-25,12.879795,80.07505,41,53,5
2641,2022-03-25,12.87969,80.075254,42,35,5
2642,2022-03-25,12.880046,80.074761,43,88,5
2643,2022-03-25,12.88037,80.075362,44,96,5
2644,2022-03-25,12.880642,80.075008,45,69,5
2645,2022-03-25,12.881113,80.075201,46,35,5
2646,2022-03-25,12.880893,80.075544,47,58,5
2647,2022-03-25,12.881018,80.075534,48,65,5
2648,2022-03-25,12.879696,80.075132,49,66,5
2649,2022-03-25,12.881133,80.075362,50,54,5
2650,2022-03-26,12.879995,80.07858,1,84,1
2651,2022-03-26,12.880075,80.078284,2,36,1
2652,2022-03-26,12.880195,80.078042,3,54,1
2653,2022-03-26,12.880242,80.077833,4,37,1
2654,2022-03-26,12.880336,80.077602,5,72,1
2655,2022-03-26,12.880424,80.077378,6,65,1
2656,2022-03-26,12.880503,80.077136,7,94,1
2657,2022-03-26,12.88043,80.076799,8,65,1
2658,2022-03-26,12.880518,80.076922,9,53,1
2659,2022-03-26,12.880215,80.076766,10,26,1
2660,2022-03-26,12.880027,80.076831,11,31,2
2661,2022-03-26,12.879985,80.076997,12,31,2
2662,2022-03-26,12.879938,80.077174,13,86,2
2663,2022-03-26,12.879901,80.077351,14,99,2
2664,2022-03-26,12.879818,80.077496,15,95,2
2665,2022-03-26,12.879781,80.077743,16,78,2
2666,2022-03-26,12.879708,80.077904,17,68,2
2667,2022-03-26,12.87965,80.07806,18,62,2
2668,2022-03-26,12.879603,80.078264,19,84,2
2669,2022-03-26,12.879512,80.078409,20,48,2
2670,2022-03-26,12.881547,80.076461,21,84,3
2671,2022-03-26,12.881715,80.075999,22,25,3
2672,2022-03-26,12.881924,80.075602,23,39,3
2673,2022-03-26,12.882101,80.075261,24,60,3
2674,2022-03-26,12.882206,80.074756,25,47,3
2675,2022-03-26,12.881861,80.074681,26,37,3
2676,2022-03-26,12.881725,80.075046,27,43,3
2677,2022-03-26,12.881536,80.075368,28,99,3
2678,2022-03-26,12.881421,80.07583,29,30,3
2679,2022-03-26,12.881264,80.076291,30,91,3
2680,2022-03-26,12.879586,80.07653,31,50,4
2681,2022-03-26,12.879356,80.076605,32,36,4
2682,2022-03-26,12.879282,80.076814,33,63,4
2683,2022-03-26,12.879481,80.076503,34,62,4
2684,2022-03-26,12.879251,80.077018,35,43,4
2685,2022-03-26,12.879193,80.077212,36,81,4
2686,2022-03-26,12.879146,80.077357,37,75,4
2687,2022-03-26,12.879037,80.077459,38,28,4
2688,2022-03-26,12.878995,80.077695,39,64,4
2689,2022-03-26,12.878911,80.077877,40,85,4
2690,2022-03-26,12.879795,80.07505,41,68,5
2691,2022-03-26,12.87969,80.075254,42,72,5
2692,2022-03-26,12.880046,80.074761,43,72,5
2693,2022-03-26,12.88037,80.075362,44,78,5
2694,2022-03-26,12.880642,80.075008,45,92,5
2695,2022-03-26,12.881113,80.075201,46,95,5
2696,2022-03-26,12.880893,80.075544,47,41,5
2697,2022-03-26,12.881018,80.075534,48,74,5
2698,2022-03-26,12.879696,80.075132,49,83,5
2699,2022-03-26,12.881133,80.075362,50,77,5
2700,2022-03-27,12.879995,80.07858,1,41,1
2701,2022-03-27,12.880075,80.078284,2,27,1
2702,2022-03-27,12.880195,80.078042,3,68,1
2703,2022-03-27,12.880242,80.077833,4,78,1
2704,2022-03-27,12.880336,80.077602,5,54,1
2705,2022-03-27,12.880424,80.077378,6,68,1
2706,2022-03-27,12.880503,80.077136,7,82,1
2707,2022-03-27,12.88043,80.076799,8,88,1
2708,2022-03-27,12.880518,80.076922,9,50,1
2709,2022-03-27,12.880215,80.076766,10,73,1
2710,2022-03-27,12.880027,80.076831,11,67,2
2711,2022-03-27,12.879985,80.076997,12,45,2
2712,2022-03-27,12.879938,80.077174,13,65,2
2713,2022-03-27,12.879901,80.077351,14,59,2
2714,2022-03-27,12.879818,80.077496,15,76,2
2715,2022-03-27,12.879781,80.077743,16,97,2
2716,2022-03-27,12.879708,80.077904,17,55,2
2717,2022-03-27,12.87965,80.07806,18,86,2
2718,2022-03-27,12.879603,80.078264,19,51,2
2719,2022-03-27,12.879512,80.078409,20,64,2
2720,2022-03-27,12.881547,80.076461,21,71,3
2721,2022-03-27,12.881715,80.075999,22,42,3
